,price,room_type,cancellation_policy,host_is_superhost,host_identity_verified,is_location_exact,has_availability,requires_license,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,latitude,longitude
111,109,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,2,1.0,1.0,1.0,0.0,35.0,1,0,4,31,0,0,0,0,3,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1,0.61,-37.78705797,144.9219017
112,96,Entire home/apt,strict_14_with_grace_period,True,True,False,True,False,False,False,False,4,1.0,1.0,1.0,250.0,71.0,2,20,2,365,3,20,50,140,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.64,-37.86543693,144.9824612
113,179,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,8,2.0,4.0,5.0,250.0,180.0,4,30,1,1125,24,51,76,351,1,100.0,8.0,8.0,8.0,10.0,6.0,10.0,50,0.65,-37.88320126,145.14658590000002
114,150,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,True,False,False,6,2.0,3.0,0.0,350.0,150.0,1,0,3,100,15,38,68,68,19,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.83,-37.80321597,144.8889715
115,100,Entire home/apt,strict_14_with_grace_period,True,False,False,True,False,True,False,False,4,1.0,1.0,2.0,200.0,60.0,2,10,1,1125,0,0,0,0,34,95.0,10.0,10.0,10.0,10.0,10.0,10.0,41,2.25,-37.81400095,144.9549611
116,295,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,8,1.0,3.0,6.0,500.0,200.0,6,25,3,90,1,8,26,278,31,98.0,10.0,9.0,10.0,10.0,10.0,10.0,3,1.48,-37.82713746,144.9564912
117,165,Entire home/apt,flexible,False,False,True,True,False,False,False,False,7,2.0,3.0,4.0,200.0,60.0,2,10,2,1125,24,54,84,359,7,83.0,9.0,9.0,9.0,9.0,9.0,8.0,5,0.12,-37.89291086,144.6860851
118,180,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,4,1.0,2.0,2.0,599.0,99.0,2,19,2,1125,8,9,26,298,96,93.0,9.0,9.0,9.0,10.0,10.0,9.0,1,3.46,-37.84448851,144.99624
119,228,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,False,False,False,6,1.5,2.0,3.0,500.0,110.0,4,28,3,28,4,12,29,304,47,95.0,9.0,9.0,10.0,10.0,10.0,9.0,17,1.28,-37.82607206,144.9579882
120,82,Private room,moderate,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,150.0,25.0,1,0,2,31,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.57,-37.77659066,144.99215230000001
121,350,Entire home/apt,flexible,False,False,True,True,False,False,False,False,11,2.5,4.0,4.0,300.0,50.0,6,25,1,365,21,51,68,343,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.82,-38.10826528,145.32295449999998
122,75,Private room,moderate,False,False,True,True,False,False,False,False,2,1.0,1.0,1.0,0.0,30.0,1,0,4,14,7,32,62,321,41,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.65,-37.89895274,144.9860656
123,115,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,1500.0,50.0,2,30,1,1125,26,56,86,361,3,80.0,8.0,9.0,7.0,10.0,9.0,9.0,6,3.0,-37.82513783,145.0065916
124,35,Private room,moderate,False,True,True,True,False,False,False,False,2,1.0,1.0,1.0,0.0,10.0,2,0,2,7,0,0,0,0,8,94.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0.45,-37.78483595,144.9714886
125,46,Private room,moderate,False,True,False,True,False,True,False,False,2,1.0,1.0,1.0,500.0,10.0,1,7,1,60,21,48,78,78,4,85.0,9.0,10.0,10.0,10.0,9.0,9.0,2,2.67,-37.72222184,144.8858939
126,168,Entire home/apt,strict_14_with_grace_period,False,True,False,True,False,True,False,False,7,3.0,4.0,4.0,500.0,99.0,4,20,3,365,3,12,38,128,73,90.0,9.0,9.0,10.0,10.0,10.0,9.0,4,3.02,-37.89256842,145.1878436
127,109,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,True,False,False,4,1.0,1.0,2.0,199.0,69.0,3,14,1,1124,24,48,78,353,155,92.0,9.0,9.0,9.0,9.0,10.0,9.0,98,4.95,-37.81583777,144.95400949999998
128,109,Entire home/apt,flexible,True,False,True,True,False,True,False,False,5,2.0,3.0,3.0,250.0,110.0,1,0,2,1125,0,0,0,0,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2.26,-37.82717969,145.0514646
129,47,Private room,strict_14_with_grace_period,False,True,True,True,False,False,False,False,1,2.5,1.0,1.0,300.0,125.0,1,0,7,1125,29,59,89,89,2,70.0,6.0,7.0,8.0,6.0,9.0,6.0,89,0.19,-37.80032033,144.96945060000002
130,48,Private room,flexible,False,True,False,True,False,False,False,False,2,1.0,1.0,1.0,0.0,18.0,1,15,1,1125,0,0,0,79,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.43,-37.77920578,145.0115142
131,120,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,True,True,4,1.0,1.0,2.0,500.0,75.0,2,0,1,1125,22,49,79,334,39,91.0,9.0,9.0,9.0,9.0,10.0,9.0,90,1.65,-37.81000287,144.9632908
132,150,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,300.0,90.0,1,0,1,1125,18,27,54,276,2,80.0,8.0,9.0,10.0,9.0,8.0,9.0,36,0.26,-37.82807059,144.9606129
133,180,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,7,1.5,4.0,4.0,500.0,200.0,4,50,3,1125,14,33,63,153,34,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0.93,-37.70264558,145.0598115
134,108,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,3,1.0,1.0,2.0,200.0,80.0,2,20,5,1125,9,9,9,9,17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,87,1.26,-37.8088932,144.9600283
135,251,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,4,1.0,1.0,2.0,250.0,40.0,2,20,2,1125,0,0,0,0,9,98.0,10.0,10.0,9.0,10.0,9.0,9.0,1,0.84,-37.82122305,144.9572568
136,180,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,True,False,False,4,2.0,2.0,2.0,0.0,0.0,4,28,1,1125,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.3,-37.81838827,145.11848759999998
137,159,Entire home/apt,flexible,True,False,True,True,False,False,False,False,4,1.0,2.0,3.0,0.0,75.0,3,20,6,360,2,32,62,337,5,96.0,10.0,10.0,10.0,10.0,9.0,9.0,9,0.15,-37.84316168,144.9852083
138,109,Entire home/apt,moderate,False,False,True,True,False,False,False,False,2,1.0,1.0,1.0,500.0,69.0,2,30,2,1125,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.51,-37.88254822,144.98314430000002
139,100,Entire home/apt,moderate,True,False,False,True,False,False,False,False,6,1.0,0.0,3.0,250.0,70.0,4,25,1,1125,0,0,0,243,65,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.65,-37.78520911,144.97413930000002
140,155,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,6,1.0,2.0,3.0,350.0,59.0,4,15,1,1125,19,46,76,166,20,88.0,9.0,9.0,10.0,9.0,10.0,9.0,40,1.53,-37.81532323,144.9551961
141,174,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,True,False,False,4,1.0,2.0,2.0,250.0,175.0,4,0,2,1125,3,33,63,149,1,40.0,2.0,6.0,2.0,2.0,8.0,4.0,66,1.0,-37.84314229,144.9851496
142,71,Private room,flexible,False,False,False,True,False,True,False,False,2,1.5,0.0,1.0,150.0,60.0,1,0,1,1125,16,23,53,53,1,80.0,10.0,8.0,10.0,10.0,10.0,8.0,1,1.0,-37.81166196,144.95700359999998
143,109,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,True,False,False,6,1.0,2.0,2.0,300.0,65.0,4,25,1,1125,0,0,7,217,109,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3,9.16,-37.83670679,144.9971956
144,120,Entire home/apt,moderate,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,200.0,60.0,1,0,1,1125,20,36,66,333,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,62,0.43,-37.83748392,144.99693969999998
145,170,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,5,1.0,2.0,3.0,200.0,80.0,4,20,3,1125,10,10,10,10,9,96.0,9.0,9.0,10.0,10.0,10.0,9.0,87,0.42,-37.80642444,144.96081850000002
146,120,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,False,False,False,2,1.0,1.0,1.0,250.0,75.0,2,0,2,1125,7,17,30,293,56,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.76,-37.84110368,144.9410008
147,96,Entire home/apt,flexible,False,True,True,True,False,False,False,False,2,1.0,1.0,1.0,150.0,30.0,1,0,6,11,0,0,0,0,1,80.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.09,-37.85397518,144.97094740000003
148,180,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,3,2.0,2.0,3.0,0.0,60.0,3,0,7,180,28,32,57,319,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.44,-37.78458384,144.89905119999997
149,109,Entire home/apt,strict_14_with_grace_period,False,True,False,True,False,False,False,False,8,2.5,4.0,5.0,266.0,200.0,2,20,2,1125,12,36,66,327,19,94.0,10.0,10.0,10.0,10.0,9.0,9.0,5,0.88,-37.78358919,144.8623507
150,199,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,6,2.0,3.0,3.0,250.0,150.0,4,30,1,365,9,19,42,268,8,93.0,10.0,10.0,9.0,10.0,10.0,10.0,50,3.48,-37.82069152,144.9421709
151,226,Entire home/apt,moderate,False,False,True,True,False,False,False,False,6,1.5,3.0,5.0,200.0,80.0,5,25,6,14,5,35,65,65,5,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.21,-37.79637923,144.8694387
152,169,Entire home/apt,moderate,False,False,True,True,False,True,False,False,6,2.0,2.0,3.0,750.0,140.0,1,0,1,1125,17,38,65,182,44,91.0,9.0,9.0,9.0,9.0,10.0,9.0,4,2.93,-37.81976217,144.94305490000002
153,108,Entire home/apt,strict_14_with_grace_period,False,True,False,True,False,False,False,False,8,2.0,4.0,6.0,339.0,200.0,2,20,1,1125,9,39,69,344,11,86.0,9.0,9.0,10.0,10.0,9.0,9.0,5,0.41,-37.83765541,144.71486389999998
154,30,Shared room,moderate,False,False,True,True,False,True,False,False,1,1.0,1.0,8.0,250.0,95.0,1,0,1,1125,1,22,34,34,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8,0.6,-37.81351028,144.9546317
155,180,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,False,False,False,6,2.5,3.0,4.0,200.0,100.0,6,20,2,120,0,10,35,35,2,60.0,7.0,7.0,7.0,7.0,8.0,8.0,1,0.37,-37.79371883,145.1578258
156,89,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,4,1.0,2.0,2.0,132.0,38.0,4,19,1,1125,0,0,0,0,27,90.0,9.0,9.0,9.0,9.0,9.0,9.0,1,2.18,-37.86942547,144.7793888
157,120,Entire home/apt,moderate,True,False,True,True,False,True,False,False,2,1.0,0.0,0.0,0.0,50.0,1,0,1,31,7,19,39,207,83,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,6.47,-37.80205797,144.97455449999998
158,150,Entire home/apt,flexible,False,False,False,True,False,False,False,False,6,2.5,3.0,3.0,200.0,50.0,1,0,4,18,0,0,0,0,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.07,-37.80601458,144.9817321
159,71,Entire home/apt,flexible,False,False,True,True,False,True,False,False,3,1.0,0.0,2.0,200.0,15.0,1,50,1,1125,3,3,3,3,4,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1,4.0,-37.87814864,145.04935830000002
160,100,Entire home/apt,moderate,False,False,True,True,False,False,False,False,2,1.0,0.0,1.0,0.0,70.0,1,0,2,3,5,13,16,16,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.43,-37.815921200000005,144.98847030000002
161,145,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,False,False,False,2,1.0,1.0,1.0,450.0,99.0,2,45,2,60,5,13,36,302,46,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.95,-37.83951848,144.93949809999998
162,89,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,4,1.0,0.0,2.0,199.0,79.0,2,10,1,1125,13,39,39,39,17,96.0,10.0,10.0,10.0,10.0,10.0,10.0,17,0.96,-37.81447665,144.95344369999998
163,150,Entire home/apt,moderate,True,False,True,True,False,False,False,False,4,1.0,2.0,3.0,300.0,95.0,4,30,2,1125,9,20,20,20,19,97.0,10.0,10.0,9.0,10.0,10.0,10.0,1,1.13,-37.81972416,144.94384130000003
164,168,Entire home/apt,moderate,False,False,True,True,False,True,False,False,4,2.0,2.0,2.0,300.0,80.0,1,0,1,1125,3,14,15,15,13,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1,6.96,-37.7877901,145.128582
165,22,Shared room,flexible,False,True,True,True,False,False,False,False,1,1.0,1.0,1.0,0.0,9.0,1,0,1,1125,29,59,89,179,8,80.0,7.0,8.0,8.0,9.0,8.0,8.0,12,0.29,-37.81948882,145.1061208
166,100,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,4,1.0,0.0,2.0,199.0,80.0,1,10,1,1125,12,24,37,37,9,87.0,9.0,8.0,9.0,10.0,10.0,9.0,25,0.84,-37.81605519,144.9526064
167,114,Entire home/apt,moderate,True,False,True,True,False,True,False,False,2,1.0,1.0,1.0,150.0,60.0,1,0,2,1125,0,13,33,305,35,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.03,-37.84818565,144.9882587
168,100,Entire home/apt,moderate,True,True,True,True,False,False,True,True,2,1.0,1.0,1.0,500.0,100.0,1,0,5,365,3,4,8,98,38,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.42,-37.84193844,144.9950016
169,136,Entire home/apt,flexible,False,False,False,True,False,False,False,False,2,1.0,2.0,1.0,0.0,0.0,1,0,2,7,0,0,0,220,2,100.0,10.0,8.0,10.0,10.0,10.0,8.0,1,0.67,-37.78603589,144.9282235
170,96,Entire home/apt,moderate,False,False,True,True,False,True,False,False,4,1.0,2.0,2.0,0.0,50.0,1,0,2,1125,0,0,0,159,3,100.0,10.0,9.0,10.0,9.0,10.0,9.0,2,1.43,-38.05316348,145.117306
171,140,Entire home/apt,moderate,True,False,True,True,False,False,False,False,6,2.0,2.0,3.0,250.0,30.0,2,50,1,1125,0,26,56,56,38,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.26,-37.85583265,145.7116812
172,129,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,True,False,False,4,1.0,1.0,1.0,150.0,65.0,2,25,1,1125,1,6,18,18,1,100.0,10.0,10.0,10.0,8.0,6.0,6.0,41,1.0,-37.80887641,144.9604669
173,109,Entire home/apt,flexible,True,False,False,True,False,False,False,False,4,1.0,1.0,2.0,200.0,20.0,2,25,1,1125,0,4,34,124,31,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.19,-37.93132062,145.2023518
174,169,Entire home/apt,moderate,True,False,True,True,False,True,False,False,6,2.0,2.0,3.0,300.0,119.0,4,20,2,1125,3,15,27,103,29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.79,-37.83351964,144.97269690000002
175,107,Entire home/apt,moderate,False,False,True,True,False,True,False,False,6,1.0,2.0,3.0,140.0,30.0,1,0,2,8,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.22,-37.78422615,144.9379091
176,80,Private room,flexible,False,False,True,True,False,False,False,False,2,1.5,1.0,1.0,0.0,10.0,1,10,1,5,24,54,84,174,8,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,6.86,-37.7713732,145.01349019999998
177,50,Private room,strict_14_with_grace_period,False,False,False,True,False,True,False,False,1,1.0,1.0,1.0,300.0,45.0,1,30,3,1125,0,0,17,17,1,60.0,8.0,6.0,6.0,10.0,8.0,4.0,1,0.18,-37.81734815,144.95501130000002
178,180,Entire home/apt,strict_14_with_grace_period,False,True,False,True,False,False,False,False,4,1.0,2.0,2.0,150.0,20.0,2,15,3,1125,9,9,25,25,8,97.0,10.0,9.0,9.0,10.0,9.0,9.0,1,1.82,-37.75585278,144.976495
179,120,Private room,moderate,False,True,True,True,False,False,False,False,4,1.5,2.0,2.0,200.0,60.0,2,70,1,1125,4,30,60,150,12,93.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.48,-37.81442746,144.963359
180,75,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,2,1.0,1.0,1.0,150.0,100.0,1,0,2,1125,14,19,19,19,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.24,-37.76840149,144.9619622
181,350,Entire home/apt,strict_14_with_grace_period,False,True,False,True,False,False,False,False,8,3.5,4.0,4.0,500.0,100.0,8,25,14,1125,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04,-37.94828848,145.02719530000002
182,100,Entire home/apt,strict_14_with_grace_period,False,True,False,True,False,True,False,False,6,2.0,2.0,4.0,300.0,85.0,1,15,1,90,4,22,49,134,13,94.0,10.0,10.0,10.0,10.0,10.0,9.0,4,3.58,-37.82681142,144.9563696
183,136,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,4,1.0,2.0,2.0,250.0,99.0,1,0,1,1125,6,36,66,75,30,92.0,9.0,9.0,9.0,10.0,10.0,10.0,33,4.15,-37.82625017,144.9583665
184,60,Private room,moderate,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,200.0,20.0,1,15,1,1125,0,0,0,0,1,60.0,6.0,6.0,6.0,8.0,8.0,6.0,2,0.6,-37.88689885,145.15128269999997
185,47,Private room,strict_14_with_grace_period,True,True,True,True,False,False,False,False,2,2.0,1.0,1.0,0.0,35.0,1,0,3,1125,6,6,36,311,4,90.0,10.0,9.0,10.0,10.0,10.0,10.0,10,0.75,-37.80433889,144.9039369
186,127,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,5,1.0,2.0,2.0,300.0,90.0,4,35,1,1125,12,33,60,60,10,88.0,9.0,9.0,10.0,9.0,10.0,9.0,2,4.05,-37.80853757,144.9617372
187,120,Entire home/apt,flexible,False,False,True,True,False,True,False,False,4,1.0,2.0,2.0,0.0,0.0,2,40,2,20,0,4,34,34,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.26,-37.76132434,144.9581977
188,275,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,True,False,False,6,2.5,3.0,3.0,1200.0,230.0,5,10,3,90,12,36,66,246,20,98.0,10.0,10.0,10.0,10.0,10.0,9.0,2,1.53,-37.86022416,145.01828999999998
189,192,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,4,1.0,1.0,2.0,415.0,69.0,2,55,2,1125,22,40,70,345,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.12,-37.8156973,144.9529669
190,161,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,6,1.0,3.0,3.0,550.0,180.0,1,0,3,1125,16,35,65,65,7,89.0,9.0,10.0,10.0,10.0,10.0,9.0,1,1.89,-37.804556,144.8887631
191,65,Private room,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,150.0,50.0,1,0,2,4,29,59,89,89,12,90.0,10.0,9.0,10.0,9.0,9.0,9.0,4,0.94,-37.80283708,144.9499638
192,150,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,False,False,False,2,1.0,1.0,1.0,200.0,80.0,1,0,3,100,5,19,19,19,81,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.31,-37.81100645,144.98158130000002
193,53,Private room,strict_14_with_grace_period,False,False,True,True,False,False,False,False,1,1.0,1.0,1.0,500.0,35.0,1,18,1,1125,0,0,0,0,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,6,0.05,-37.91872489,145.13084630000003
194,161,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,5,1.0,2.0,3.0,0.0,50.0,1,0,5,1125,0,0,21,21,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.09,-37.76296531,145.0101382
195,80,Entire home/apt,moderate,True,True,True,True,False,True,False,False,2,1.0,1.0,1.0,200.0,40.0,2,40,2,1125,3,13,36,36,48,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.66,-37.82208522,145.05851069999997
196,329,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,False,False,False,12,4.0,7.0,9.0,0.0,80.0,1,0,1,30,11,27,54,144,25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,2.19,-37.93088361,145.0410224
197,129,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,4,1.0,1.0,2.0,200.0,99.0,2,15,1,1125,25,30,30,30,2,90.0,10.0,10.0,9.0,10.0,9.0,9.0,9,2.0,-37.81933665,144.9419638
198,130,Entire home/apt,moderate,False,False,False,True,False,False,False,False,6,1.0,2.0,3.0,0.0,70.0,4,40,1,1125,7,23,53,53,34,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,2.02,-37.87671431,145.0922399
199,90,Private room,strict_14_with_grace_period,False,True,True,True,False,False,False,False,2,3.0,3.0,3.0,200.0,100.0,1,0,7,360,0,5,35,310,4,60.0,7.0,8.0,8.0,7.0,8.0,6.0,3,0.14,-37.86843239,144.99146330000002
200,78,Private room,moderate,True,False,True,True,False,True,False,False,4,1.0,1.0,2.0,150.0,30.0,2,30,1,7,0,0,0,65,108,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,4.78,-37.81539358,144.94875369999997
201,150,Entire home/apt,flexible,True,False,True,True,False,False,False,False,3,1.0,1.0,2.0,0.0,75.0,3,15,6,365,20,50,80,355,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,9,0.11,-37.8448165,144.9871625
202,140,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,True,False,False,2,1.0,1.0,1.0,400.0,70.0,1,0,2,7,5,33,63,63,60,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,3.48,-37.81039044,144.9603705
203,58,Private room,flexible,False,False,False,True,False,False,False,False,2,1.0,1.0,1.0,0.0,20.0,1,20,3,30,0,0,0,0,7,86.0,9.0,9.0,9.0,9.0,10.0,9.0,1,0.68,-37.82450017,144.9900694
204,40,Private room,flexible,True,True,True,True,False,True,False,False,2,1.0,1.0,1.0,0.0,0.0,1,0,2,21,3,20,35,35,25,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1,4.26,-37.86340623,144.985288
205,180,Entire home/apt,moderate,True,True,False,True,False,True,False,False,6,2.5,2.0,3.0,500.0,75.0,4,25,2,30,16,38,57,325,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,1.19,-37.78574004,145.1401965
206,65,Private room,strict_14_with_grace_period,True,True,True,True,False,False,False,False,2,1.0,1.0,1.0,250.0,12.0,1,10,2,4,0,0,10,18,119,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,6.23,-37.81617297,144.95258700000002
207,71,Private room,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,200.0,30.0,1,10,2,1125,20,50,80,170,19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,6.06,-37.8288966,144.969785
208,105,Entire home/apt,moderate,False,True,False,True,False,False,False,False,3,1.0,1.0,1.0,0.0,25.0,2,15,3,32,0,0,0,0,10,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.43,-37.81753723,144.99401530000003
209,90,Entire home/apt,moderate,True,True,True,True,False,True,False,False,2,1.5,1.0,0.0,0.0,50.0,1,0,2,90,15,15,15,15,25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,2.03,-37.77725059,144.96142749999999
210,161,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,4,1.0,2.0,2.0,300.0,115.0,4,30,2,89,0,0,0,0,2,100.0,10.0,10.0,8.0,10.0,10.0,10.0,1,0.24,-37.84745122,144.980456
211,251,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,True,False,False,5,2.0,2.0,2.0,350.0,70.0,4,20,1,7,6,15,31,86,102,94.0,10.0,9.0,10.0,10.0,10.0,9.0,24,4.9,-37.80918928,144.9662638
212,197,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,False,False,False,4,2.0,2.0,2.0,500.0,120.0,4,0,2,1125,6,25,49,135,96,98.0,10.0,10.0,10.0,10.0,10.0,10.0,20,3.4,-37.80365642,144.98342350000001
213,40,Private room,moderate,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,150.0,20.0,1,0,3,1125,17,47,77,352,7,86.0,10.0,9.0,9.0,9.0,9.0,9.0,6,0.53,-38.07292685,145.1325034
214,109,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,2,1.0,1.0,1.0,200.0,50.0,1,0,3,30,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03,-37.84682083,144.9927301
215,109,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,True,False,False,2,1.0,1.0,1.0,250.0,99.0,2,20,1,1125,15,25,51,137,27,96.0,10.0,10.0,10.0,10.0,10.0,9.0,16,2.05,-37.83911217,144.99403669999998
216,90,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,False,False,False,2,1.0,1.0,1.0,500.0,15.0,1,0,1,1125,0,0,0,0,15,68.0,8.0,6.0,7.0,8.0,9.0,8.0,1,0.41,-37.84431989,144.9783538
217,150,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,False,False,False,6,1.0,2.0,3.0,200.0,80.0,3,10,1,1125,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,23,0.15,-37.81644557,144.95205269999997
